"","X6.I.consider.myself.a.tech.savvy..well.informed.about.or.proficient.in.the.use.of.modern.technology..especially.computers.","X7.I.have.an.understanding.of.the.basic.computational.principles.of.artificial.intelligence..AI.","X8.I.am.comfortable.with.the.nomenclature.related.to.artificial.intelligence","X9.I.have.an.understanding.of.the.limitations.of.artificial.intelligence","X10.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Were.you.already.aware.of.these.topics.in.radiology..","X11.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Do.you.personally.have.a.basic.understanding.of.the.technologies.used.in.these.topics..","X13.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.is.a.class.of.machine.learning.algorithms.that.use.multiple.layers.of.neural.networks..","X14.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.methods.learn.directly.from.data..without.the.need.for.manual.feature.extraction..","X15.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Application.of.deep.learning.in.radiology.requires.large.databases.of.labeled.medical.images..","X16.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.systems.are.often.opaque..it.can.be.difficult.to.delineate.the.underlying..thought.process...","X17.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.radiology.","X18.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.medicine.in.general.","X19.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human.radiologist.will.be.replaced.in.the.foreseeable.future.","X20.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human..non.interventional..physician.will.be.replaced.in.the.foreseeable.future.","X21.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...In.the.foreseeable.future..all.physicians.will.be.replaced.","X22.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.frighten.me.","X23.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.radiology.more.exciting.to.me.","X24.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.medicine.in.general.more.exciting.to.me.","X25.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.never.make.the.human.physician.expendable.","X26.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.impact.of.artificial.intelligence.alone.will.reduce.the.number.of.radiologists.that.are.needed..","X27.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.radiology.","X28.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.medicine.in.general.","X29.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...I.am.less.likely.to.consider.a.career.in.radiology..given.the.advancement.of.AI.","X30.Which.of.these.specialties.do.you.think.will.be.impacted.the.earliest.and.most.","X31.All.medical.students.should.receive.teaching.in.artificial.intelligence","X32.Teaching.in.artificial.intelligence.will.be.beneficial.for.my.career","X33.At.the.end.of.my.medical.degree..I.will.be.confident.in.using.basic.healthcare.AI.tools.if.required","X34.At.the.end.of.my.medical.degree..I.will.have.a.better.understanding.of.the.methods.used.to.assess.healthcare.AI.algorithm.performance","X35.Overall..at.the.end.of.my.medical.degree..I.feel.I.will.possess.the.knowledge.needed.to.work.with.AI.in.routine.clinical.practice","X36.Would.you.consider.using.the.following.clinical.workflow..Patients..clinical.images.undergo.artificial.intelligence.analysis..A.specialist.subsequently.reviews.both.the.image.and.the.artificial.intelligence.findings.","X37.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.detection.of.pathologies.in.imaging.exams.","X38.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.diagnosis.in.imaging.exams.","X39.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.indication.of.appropriate.imaging.exams."
"1924","1","9","9","9","1","1","9","9","1","0","1","1","0","0","0","0","1","1","9","0","1","1","0","9","1","1","9","1","1","0","0","0","1"
"1925","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","0","9","0","1","1","1","1","0","9","1","1","1","0","9","1","1","0","0"
"1926","9","0","0","9","0","0","9","9","9","9","1","1","1","9","0","0","9","9","1","9","1","1","9","9","1","1","0","0","0","1","1","1","1"
"1927","9","0","0","0","0","0","9","9","9","9","1","1","9","0","0","9","1","1","1","9","9","1","9","9","9","1","9","0","0","0","1","0","0"
"1928","0","9","9","9","0","0","1","1","1","1","1","1","9","1","9","1","9","0","1","9","9","1","1","9","0","9","0","9","9","1","1","9","1"
"1929","0","9","0","0","0","0","9","9","9","9","0","9","1","1","9","0","9","1","1","1","9","0","0","9","0","9","1","1","0","0","9","9","1"
"1930","9","0","0","0","0","0","9","9","1","9","1","1","1","9","0","0","1","1","1","1","1","1","9","9","1","1","0","0","0","1","1","1","1"
"1931","1","9","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","1","1","0","0","0","9","0","0","9","9","9","0","1","0","0"
"1932","9","1","9","0","0","0","9","9","9","9","1","1","0","1","1","1","1","9","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"1933","9","9","0","0","0","0","1","0","1","1","9","1","9","0","0","9","9","9","1","9","1","1","0","9","9","9","9","9","1","9","1","1","1"
"1934","1","9","9","9","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","9","9","9","9","9","1","9","9","9"
"1935","1","0","0","9","0","0","9","9","9","9","1","1","0","0","0","1","9","0","1","1","1","1","9","9","1","1","1","9","0","1","1","0","9"
"1936","0","0","0","0","0","0","9","9","9","9","9","9","9","9","0","9","1","1","1","0","9","9","0","9","1","9","1","1","1","9","9","9","9"
"1937","9","0","0","0","1","0","9","9","9","9","1","1","0","0","0","0","9","9","1","9","1","1","0","9","9","0","0","0","0","9","1","1","1"
"1938","9","9","9","1","1","1","1","0","0","0","1","1","0","0","0","0","1","1","1","9","1","1","9","9","1","1","1","1","1","1","1","9","1"
"1939","1","0","9","1","1","1","1","0","1","0","1","1","0","0","0","0","1","9","1","0","0","1","0","9","1","1","0","0","0","1","9","9","9"
"1940","0","1","0","0","0","0","9","9","9","9","1","1","0","0","0","1","9","9","9","1","9","9","0","9","1","9","0","0","0","9","9","1","1"
"1941","1","1","9","9","1","0","1","1","1","0","1","1","1","9","9","1","1","1","1","1","9","1","1","9","1","1","1","1","1","9","1","1","1"
"1942","9","0","9","9","1","1","0","0","0","0","9","9","9","1","0","0","0","9","1","9","0","9","1","9","9","9","9","9","9","0","9","9","9"
"1943","9","1","0","9","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"1944","9","0","0","9","1","0","1","0","9","9","1","1","9","0","0","0","1","1","9","1","1","1","0","9","1","1","1","9","1","1","1","1","1"
"1945","9","0","0","0","0","0","9","9","9","9","1","1","9","0","0","0","1","1","9","1","1","1","9","9","1","1","1","1","0","1","1","1","1"
"1946","1","9","9","1","1","0","1","0","1","1","1","1","9","0","0","0","9","1","1","0","1","1","9","9","1","1","1","1","1","1","1","1","1"
"1947","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"1948","0","0","0","0","1","0","1","0","1","1","1","1","0","0","9","1","0","9","1","0","1","1","0","9","1","1","0","0","0","9","1","1","1"
"1949","9","0","0","9","1","0","9","0","9","9","1","1","0","0","0","1","9","1","1","1","1","9","9","9","1","1","9","9","9","1","1","1","9"
"1950","9","1","1","1","1","0","9","0","1","1","1","0","1","0","0","1","9","1","1","9","1","1","0","9","9","1","9","0","1","1","1","0","9"
"1951","9","1","1","1","1","1","9","9","9","9","9","9","1","1","1","1","1","1","1","1","1","1","1","9","9","9","9","9","9","1","1","9","9"
"1952","9","0","0","0","0","0","1","9","1","1","1","1","9","0","0","1","9","9","9","0","1","1","0","9","1","1","1","1","1","9","1","1","1"
"1953","9","0","0","0","0","0","9","9","9","9","1","1","9","0","0","9","9","1","1","1","1","1","9","9","1","1","1","1","9","1","1","1","1"
"1954","1","9","0","0","0","0","9","0","9","9","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"1955","1","1","1","9","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"1956","9","0","0","0","0","0","9","9","9","9","9","9","0","0","0","0","9","9","0","1","9","1","0","9","0","0","0","0","0","1","1","1","1"
"1957","0","9","1","9","0","0","1","0","0","9","1","9","0","0","0","9","0","1","1","1","1","1","0","9","1","1","1","9","1","1","9","9","1"
"1958","1","1","9","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","9","1","1","1","1","1","1","1","1"
"1959","9","0","0","1","0","0","1","1","0","9","1","9","1","9","1","9","1","9","1","9","1","9","1","9","9","9","9","9","9","1","0","1","1"
"1960","9","0","0","0","0","0","1","9","9","0","1","9","9","1","0","1","0","1","9","9","0","0","0","9","1","1","1","9","9","1","9","1","0"
"1961","9","0","0","0","1","0","9","9","9","9","0","1","0","0","0","1","0","0","9","9","1","1","1","9","1","1","0","0","9","9","1","0","1"
"1962","1","1","9","1","0","0","9","0","1","9","1","1","0","0","0","9","1","9","1","9","1","1","9","9","1","1","1","9","9","1","1","1","1"
"1963","1","0","0","9","1","0","1","0","1","9","1","1","9","0","0","9","0","0","1","1","9","9","0","9","0","1","0","0","0","1","1","0","1"
"1964","9","9","9","1","0","0","1","0","1","1","1","1","9","9","0","9","1","1","1","1","9","1","1","9","1","1","1","1","1","1","1","1","9"
"1965","0","9","0","9","1","0","0","1","1","0","1","1","0","0","0","9","1","1","1","0","1","1","0","9","1","1","1","1","1","9","0","9","1"
"1966","1","9","9","0","0","0","9","9","9","9","1","1","1","0","0","9","1","1","1","1","9","1","0","9","1","1","1","1","1","1","1","1","1"
"1967","9","0","0","0","1","0","1","0","9","9","1","1","0","0","0","9","1","1","1","9","1","1","0","9","1","1","1","1","9","1","1","1","9"
"1968","1","9","9","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","9","1","9","0","9","9","0","1","1","1"
"1969","9","0","0","0","0","0","1","0","1","1","1","1","0","0","0","9","9","9","1","0","1","1","0","9","1","1","1","9","9","1","1","1","1"
"1970","1","0","0","0","0","0","9","9","9","9","1","9","0","0","0","0","9","1","1","1","9","1","0","9","1","9","9","9","9","9","1","1","1"
"1971","0","0","0","0","0","0","9","9","9","0","1","1","0","0","0","0","1","1","9","9","1","1","0","9","1","1","1","1","1","9","1","1","1"
"1972","9","9","0","0","0","0","9","9","9","9","1","1","0","0","0","9","1","1","1","0","1","1","0","9","1","1","1","1","1","1","1","1","1"
"1973","9","0","0","0","0","0","9","9","9","9","1","1","1","1","1","0","1","1","1","9","9","1","1","9","9","1","1","9","1","0","1","1","1"
"1974","9","9","0","0","1","0","1","9","1","9","1","1","9","1","9","9","1","1","0","1","1","1","9","9","1","1","9","9","0","1","1","1","9"
"1975","1","9","9","9","0","0","1","9","9","9","1","1","9","9","9","9","9","9","9","9","9","9","9","9","1","1","1","1","1","1","1","1","1"
"1976","1","1","1","9","0","0","1","0","0","9","1","1","0","0","0","0","1","1","1","1","1","1","0","9","1","1","1","1","1","1","1","1","1"
"1977","9","0","0","0","1","0","9","9","9","9","1","1","1","9","0","1","1","1","0","1","9","1","1","9","1","1","9","9","9","1","1","1","1"
"1978","1","9","9","9","0","1","1","1","1","1","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","9","9","9"
"1979","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","1","0","0","0","0","0","0","0","9","9","9","0","0","0","9","0","0","0"
"1980","1","9","9","9","1","1","9","0","9","9","1","1","0","0","0","0","1","1","1","1","1","1","0","9","1","1","1","9","0","1","0","0","1"
"1981","1","1","9","9","1","0","1","0","0","9","1","1","1","9","9","1","9","1","9","1","9","1","9","9","1","1","9","9","9","1","1","1","1"
"1982","0","0","0","0","1","0","9","1","1","1","1","1","9","9","0","0","1","1","1","9","9","1","1","9","1","9","9","9","9","1","1","1","1"
"1983","1","0","0","0","1","0","9","9","9","9","1","1","9","0","9","0","1","1","1","9","1","1","0","9","1","1","1","1","1","9","1","1","1"
"1984","9","9","1","9","1","1","1","1","0","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","9","9","1","1","9","9"
"1985","9","1","1","9","0","0","9","9","1","9","1","9","0","0","0","0","1","1","1","1","9","9","0","9","0","9","1","9","1","1","1","9","1"
"1986","9","9","0","0","0","0","9","9","9","9","1","1","0","0","0","9","1","1","1","1","0","1","0","9","1","1","1","0","0","1","1","0","1"
"1987","1","0","0","0","1","1","9","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","0","0","1","9","9","0","1","1","1"
"1988","1","9","9","0","0","0","9","9","9","9","9","9","9","9","9","1","9","9","9","9","9","9","9","9","9","9","9","9","9","0","1","1","1"
"1989","9","9","0","0","0","0","9","9","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","9","0","0","0"
"1990","9","1","1","9","1","1","0","0","1","0","1","9","1","1","1","0","9","9","0","0","0","0","9","9","0","0","0","9","0","1","1","1","1"
"1991","9","0","0","0","0","0","9","9","9","9","1","9","1","0","0","1","1","1","1","1","1","1","1","9","0","0","9","9","0","1","1","1","1"
"1992","1","0","0","0","0","0","0","0","9","9","1","1","9","0","0","1","0","1","0","9","1","1","1","9","9","9","0","0","0","1","0","0","1"
"1993","0","0","0","0","0","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","1","1"
"1994","9","0","0","0","0","0","9","9","9","9","1","1","1","0","0","1","0","0","1","1","9","1","0","9","1","1","1","0","0","0","1","1","1"
"1995","1","1","1","1","1","1","1","0","1","1","1","9","9","9","9","1","1","9","9","9","9","0","9","9","1","1","1","1","1","9","9","9","9"
"1996","1","1","9","1","0","0","9","9","9","9","1","1","0","0","0","9","1","1","1","1","1","1","9","9","1","1","1","1","1","1","1","1","1"
"1997","9","1","0","0","0","0","9","9","1","9","1","1","0","0","0","0","1","1","1","1","1","1","0","9","0","9","0","9","0","1","1","9","9"
"1998","1","0","0","0","0","0","9","9","9","9","9","0","0","0","0","1","9","1","9","9","0","0","0","9","1","1","1","1","1","9","9","9","9"
"1999","1","9","9","9","0","0","9","9","9","9","1","1","0","0","0","1","1","1","1","9","1","0","1","9","0","0","0","0","0","9","1","1","1"
"2000","9","1","1","0","1","0","9","9","9","9","1","1","0","0","0","0","1","1","1","1","1","1","0","9","1","1","9","9","1","1","1","1","1"
"2001","1","9","9","9","0","1","1","9","9","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","9","9","9"
"2002","1","0","0","0","1","0","9","9","9","9","1","1","0","0","0","9","1","1","9","9","1","1","9","9","1","1","1","1","1","9","0","1","1"
"2003","9","0","0","0","0","0","1","9","9","1","1","1","0","0","0","1","1","1","1","9","9","1","1","9","0","0","9","9","9","1","9","0","1"
"2004","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","1","1","9","9","1","9","0","9","1","1","9","9","9","1","9","9","1"
"2005","1","0","0","0","0","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9"
"2006","1","1","1","9","1","1","1","0","1","9","1","1","1","9","9","9","1","1","1","1","9","1","0","9","1","1","1","1","1","1","1","0","9"
"2007","0","9","0","0","1","0","1","1","1","9","1","1","9","0","0","9","9","9","1","9","1","1","9","9","1","1","9","1","1","1","9","9","9"
"2008","9","1","9","1","0","0","1","9","1","1","1","1","0","0","0","9","9","9","1","0","1","1","0","9","1","1","1","9","0","1","9","9","1"
"2009","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","1","1","1","9","1","9","1","9","1","1","1","1","1","0","1","9","1"
"2010","0","0","1","0","0","0","1","0","1","9","1","1","9","0","1","9","1","1","9","1","1","9","1","9","1","1","1","1","1","1","1","1","1"
"2011","1","0","9","0","0","0","1","1","1","1","1","1","9","9","0","9","9","0","1","0","1","1","0","9","9","1","1","9","9","1","1","1","1"
"2012","9","1","9","9","0","1","1","9","1","0","9","1","0","0","0","1","9","1","1","0","9","1","1","9","1","1","1","9","1","1","9","9","9"
"2013","0","0","0","0","1","0","9","0","9","1","1","1","9","9","9","1","1","1","9","9","1","1","9","9","9","9","9","0","0","1","9","9","9"
"2014","9","0","0","0","0","1","9","9","9","9","1","1","0","0","0","1","0","0","9","9","1","9","0","9","9","1","1","9","9","9","0","1","1"
"2015","0","0","0","0","0","1","9","9","9","9","1","1","0","0","0","9","9","1","1","1","9","1","9","9","1","1","1","1","1","1","1","1","1"
"2016","9","0","0","0","0","0","1","0","9","9","1","1","9","9","9","0","1","1","1","1","1","1","9","9","9","1","1","1","1","9","1","1","0"
"2017","9","1","9","0","1","1","9","9","1","9","1","1","9","9","1","9","1","1","1","1","1","1","9","9","1","1","1","9","1","1","1","1","9"
"2018","9","9","9","0","1","0","9","1","9","9","1","1","9","9","0","9","1","1","9","9","1","1","1","9","9","1","1","9","9","9","1","1","1"
"2019","0","0","0","0","0","0","1","0","9","0","9","1","9","0","0","1","1","9","1","0","9","9","1","9","9","0","9","0","9","9","9","0","9"
"2020","1","1","1","1","0","1","1","1","1","1","1","1","1","9","1","1","1","9","1","1","9","1","9","9","1","1","1","1","9","1","1","9","1"
"2021","0","1","9","0","0","0","9","9","1","1","1","1","9","0","0","1","0","9","1","1","1","1","9","9","1","1","1","0","1","9","9","0","1"
"2022","9","1","1","1","0","1","1","0","9","0","1","1","1","1","1","1","1","1","1","1","1","1","0","9","1","1","1","1","1","9","1","1","1"
"2023","1","1","1","1","0","1","1","0","0","1","1","1","9","9","9","1","1","9","1","1","1","1","9","9","1","1","1","1","1","1","9","1","1"
"2024","9","9","9","9","0","0","9","0","1","9","1","1","0","0","0","1","1","1","1","9","1","1","0","9","9","1","9","9","9","1","1","9","1"
"2025","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","9","9","1","9","1","1","9","9","0","0","0","0","0","9","9","9","9"
"2026","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","0","1","1","1","1","1","1","0","9","1","1","0","0","0","1","1","1","1"
"2027","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","1","0","0","9","1","9","9","1","9","0","0","9","9","0","1","9","9","1"
"2028","1","1","9","9","0","1","9","9","9","9","1","1","9","0","0","9","1","1","9","9","1","1","0","9","1","1","1","1","1","1","1","1","1"
"2029","9","0","0","0","0","0","1","1","0","1","1","1","9","9","9","1","1","1","1","1","1","1","9","9","1","1","9","1","1","1","1","9","1"
"2030","1","9","1","9","0","0","0","0","1","9","0","1","9","9","9","9","9","9","9","9","9","1","1","9","1","1","1","1","1","1","1","9","1"
"2031","9","0","0","1","1","1","1","0","9","9","1","1","0","9","0","0","1","1","1","9","1","1","0","9","1","1","1","0","9","1","1","9","1"
"2032","1","9","9","0","0","0","1","0","9","1","1","1","9","9","9","0","1","1","1","9","1","1","0","9","1","1","1","1","1","1","0","1","1"
"2033","1","1","9","9","1","0","9","9","1","1","1","1","0","0","0","0","9","9","1","9","0","1","0","9","1","1","1","9","9","1","1","9","1"
"2034","1","1","1","1","0","0","9","9","9","9","1","1","9","0","0","0","1","1","1","9","1","1","0","9","1","1","9","9","9","1","1","1","1"
"2035","1","9","0","0","1","1","1","9","9","1","1","1","9","0","0","1","1","1","1","1","1","1","9","9","1","1","9","1","1","1","1","1","1"
"2036","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","0","1","1","1","9","1","1","9","9","9","9","1","0","0","0","9","0","1"
"2037","0","0","0","0","0","0","1","9","9","9","1","1","1","1","9","0","1","1","0","9","1","1","9","9","1","1","1","1","1","9","1","1","9"
"2038","9","0","0","1","1","0","0","1","1","1","1","9","1","0","0","9","1","1","1","1","9","0","0","9","1","1","1","1","1","1","1","0","9"
"2039","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","0","9","1","1","1","1","1","1","1","1","1"
"2040","1","0","0","0","0","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","1","1","1","1","9","9","9","9"
"2041","9","0","0","0","1","0","9","9","9","9","1","1","9","0","0","9","9","1","1","9","9","1","9","9","1","9","0","0","0","1","1","9","9"
"2042","9","0","0","0","0","0","9","9","9","9","1","1","9","0","0","0","1","1","9","0","1","1","9","9","1","1","1","1","1","1","1","1","1"
"2043","1","9","0","0","1","1","1","0","0","1","1","1","9","9","0","9","1","1","1","1","1","1","9","9","9","9","1","1","1","1","1","1","1"
"2044","9","0","0","0","1","0","9","1","1","1","1","1","9","0","0","0","1","9","1","0","1","1","1","9","9","1","1","1","1","1","9","1","1"
"2045","9","9","9","9","0","0","9","9","9","1","1","1","0","0","0","0","1","1","1","9","1","1","0","9","1","1","9","9","9","1","0","1","1"
"2046","1","1","0","1","1","0","1","0","1","1","1","9","0","0","0","1","1","1","1","9","1","1","9","9","9","1","1","9","1","1","1","1","1"
"2047","9","0","0","0","0","0","9","9","9","9","9","1","9","0","0","0","9","1","1","1","9","9","1","9","1","9","0","0","0","9","1","9","9"
"2048","9","9","0","0","1","0","9","9","9","1","1","1","0","0","0","0","1","1","1","0","1","1","0","9","1","1","9","9","9","1","1","0","0"
"2049","9","0","9","9","0","0","1","0","1","1","1","9","0","0","0","1","9","9","1","0","1","1","1","9","9","1","1","9","1","1","1","0","0"
"2050","1","0","0","0","0","0","9","9","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","1","9","0","9","9","1","1","1"
"2051","1","9","1","9","0","1","0","0","9","1","1","1","0","0","0","0","1","1","1","0","1","1","0","9","1","1","1","9","1","1","1","0","1"
"2052","1","9","9","0","0","0","9","9","9","9","1","1","0","9","0","1","9","1","9","1","1","0","9","9","1","1","9","9","9","9","1","0","1"
"2053","1","9","0","0","0","0","9","9","9","9","1","1","0","0","0","0","1","1","1","0","1","1","0","9","9","9","0","0","0","1","1","1","0"
"2054","9","9","1","1","0","1","9","9","9","9","1","1","1","9","9","9","9","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"2055","1","1","0","0","0","0","9","9","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","9","1","1","1","1","1","9","9","9","9"
"2056","9","0","0","0","0","0","9","9","9","9","1","1","1","1","1","0","1","1","1","9","1","1","9","9","1","1","9","9","9","1","1","1","1"
"2057","1","1","1","1","1","1","9","9","9","9","1","1","9","0","0","0","0","9","1","9","1","1","9","9","1","1","1","1","1","9","9","9","9"
"2058","1","1","1","1","1","0","1","1","1","1","1","1","9","0","0","0","1","1","9","1","1","1","9","9","1","1","1","1","1","1","1","1","1"
"2059","0","0","0","0","1","0","1","9","1","0","1","1","1","0","0","0","1","1","0","1","1","1","9","9","0","0","0","0","0","1","1","1","1"
"2060","1","0","0","0","0","0","9","9","9","9","1","9","0","0","0","0","1","1","1","9","1","9","9","9","1","1","1","0","0","9","1","9","9"
"2061","9","9","9","9","1","0","1","0","9","1","1","1","0","0","0","9","9","1","1","0","1","1","9","9","1","1","1","1","1","9","1","1","1"
"2062","9","0","0","0","0","0","9","9","9","9","9","1","1","1","1","1","9","9","1","1","1","1","9","9","1","1","1","1","1","9","1","1","1"
"2063","9","9","0","9","1","1","0","0","0","0","1","9","9","1","1","9","9","9","1","1","1","9","9","9","1","1","1","9","1","1","1","9","9"
"2064","1","0","0","0","1","0","9","1","1","9","1","1","0","0","0","0","1","1","1","0","0","1","0","9","1","1","1","0","9","1","1","1","9"
"2065","9","0","0","0","0","0","9","0","1","0","1","1","1","9","0","1","0","1","1","1","1","1","1","9","9","1","1","1","1","9","9","1","0"
"2066","9","9","0","1","1","0","1","1","0","0","9","1","1","0","0","1","1","1","9","1","1","1","9","9","1","1","1","9","1","1","1","1","1"
"2067","1","1","9","0","0","0","9","9","9","9","1","1","0","0","0","9","9","1","1","0","1","1","0","9","1","9","0","0","0","1","1","0","1"
"2068","0","0","0","0","0","0","9","9","9","9","1","1","0","0","1","1","1","1","9","9","9","1","9","9","1","1","1","1","1","9","9","9","9"
"2069","0","0","0","0","0","0","9","9","9","9","1","1","9","0","0","0","9","9","0","1","1","1","9","9","9","1","0","0","0","1","1","0","9"
"2070","0","0","9","0","0","0","9","9","9","9","1","1","0","0","0","1","1","1","1","1","1","9","9","9","1","1","9","0","0","1","1","0","9"
"2071","9","0","0","0","0","0","1","1","1","1","1","1","9","9","1","0","1","1","1","1","9","1","9","9","9","1","0","0","0","1","1","1","1"
"2072","9","0","0","0","0","0","9","9","9","9","1","1","1","9","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","9","1","1","1"
"2073","1","9","1","9","0","0","1","1","1","0","1","1","0","0","0","9","1","1","1","1","0","1","0","9","1","1","1","9","9","1","9","1","1"
"2074","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","9","0","0","0","0","9","1","1","1","1"
"2075","0","0","0","0","0","0","9","9","9","9","1","1","9","9","0","1","1","1","1","1","1","1","1","9","1","1","9","9","9","0","1","0","9"
"2076","1","0","0","0","0","0","1","0","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"2077","1","9","1","9","0","0","9","9","9","9","1","1","9","0","0","0","1","1","1","9","9","1","0","9","1","1","9","9","9","9","1","1","1"
"2078","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","1","1","1","1","0","1","1","0","9","1","1","1","1","1","1","1","1","1"
"2079","1","1","9","9","0","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","1","1","1","1","1","9","9","9"
"2080","0","0","9","0","1","0","9","1","9","1","1","1","9","0","0","9","1","1","1","0","1","1","1","9","9","9","9","1","1","1","9","1","1"
"2081","0","9","0","0","0","0","9","9","9","9","1","1","9","9","0","1","0","0","9","1","1","1","0","9","9","9","9","1","1","9","1","0","1"
